outGlobalCount,outPhase,outBreathWfm,outHeartWfm,outHeartRate_FFT,outBreathRate_FFT,outBreathRate_Peak,outHeartRate_Peak,outConfidenceMetricHeart,outConfidenceMetricBreath,outEnergyBreath,outEnergyHeart,outBreathWfm_smoothed
,,0.100122735,97.265625,,,,,,,,,0.100122735
,,0.48100376,97.265625,,,,,,,,,0.48100376
,,0.6332139,97.265625,,,,,,,,,0.6332139
,,0.42479753,97.265625,,,,,,,,,0.42479753
,,0.01705572,97.265625,,,,,,,,,0.01705572
,,-0.26089615,97.265625,,,,,,,,,-0.26089615
,,-0.20136464,97.265625,,,,,,,,,-0.20136464
,,0.06000352,97.265625,,,,,,,,,0.06000352
,,0.18515033,97.265625,,,,,,,,,0.18515033
,,0.026214153,97.265625,,,,,,,,,0.026214153
,,-0.2374605,97.265625,,,,,,,,,-0.2374605
,,-0.36543405,97.265625,,,,,,,,,-0.36543405
,,-0.31044406,97.265625,,,,,,,,,-0.31044406
,,-0.1928858,97.265625,,,,,,,,,-0.1928858
,,-0.1318336,97.265625,,,,,,,,,-0.1318336
,,-0.12904827,97.265625,,,,,,,,,-0.12904827
,,-0.08983719,97.265625,,,,,,,,,-0.08983719
,,0.049772114,97.265625,,,,,,,,,0.049772114
,,0.21793434,97.265625,,,,,,,,,0.21793434
,,0.2703025,97.265625,,,,,,,,,0.2703025
,,0.16111688,97.265625,,,,,,,,,0.16111688
,,0.00371519,97.265625,,,,,,,,,0.00371519
,,-0.014392648,97.265625,,,,,,,,,-0.014392648
,,0.10157412,97.265625,,,,,,,,,0.10157412
,,0.02001423,97.265625,,,,,,,,,0.02001423
,,-0.31504536,97.265625,,,,,,,,,-0.31504536
,,-0.39080662,97.265625,,,,,,,,,-0.39080662
,,-0.019250825,97.265625,,,,,,,,,-0.019250825
,,0.31631547,97.265625,,,,,,,,,0.31631547
,,0.26390588,97.265625,,,,,,,,,0.26390588
,,0.007969027,97.265625,,,,,,,,,0.007969027
,,-0.13585636,97.265625,,,,,,,,,-0.13585636
,,-0.13479659,97.265625,,,,,,,,,-0.13479659
,,-0.09075813,97.265625,,,,,,,,,-0.09075813
,,0.07426359,97.265625,,,,,,,,,0.07426359
,,0.36457738,97.265625,,,,,,,,,0.36457738
,,0.3732104,97.265625,,,,,,,,,0.3732104
,,-0.16631554,97.265625,,,,,,,,,-0.16631554
,,-0.64934605,97.265625,,,,,,,,,-0.64934605
,,-0.22229175,97.265625,,,,,,,,,-0.22229175
,,,97.265625,,,,,,,,,-0.22229175
,,,97.265625,,,,,,,,,-0.22229175
,,,97.265625,,,,,,,,,-0.22229175
,,-0.33514738,97.265625,,,,,,,,,-0.33514738
,,,97.265625,,,,,,,,,-0.33514738
,,,97.265625,,,,,,,,,-0.33514738
,,-0.6498755,97.265625,,,,,,,,,-0.6498755
,,-0.46918085,97.265625,,,,,,,,,-0.46918085
,,-0.5470438,97.265625,,,,,,,,,-0.5470438
,,-0.53222686,97.265625,,,,,,,,,-0.53222686
,,-0.23468494,97.265625,,,,,,,,,-0.23468494
,,0.21702844,97.265625,,,,,,,,,0.21702844
,,0.5936572,97.265625,,,,,,,,,0.5936572
,,,97.265625,,,,,,,,,0.5936572
,,,97.265625,,,,,,,,,0.5936572
,,0.6673825,97.265625,,,,,,,,,0.6673825
,,0.31361723,97.265625,,,,,,,,,0.31361723
,,-0.1323654,97.265625,,,,,,,,,-0.1323654
,,-0.3845814,97.265625,,,,,,,,,-0.3845814
,,-0.26723653,97.265625,,,,,,,,,-0.26723653
,,0.073673114,97.265625,,,,,,,,,0.073673114
,,0.3243216,97.265625,,,,,,,,,0.3243216
,,0.32135352,97.265625,,,,,,,,,0.32135352
,,0.09464195,97.265625,,,,,,,,,0.09464195
,,-0.29458886,97.265625,,,,,,,,,-0.29458886
,,-0.68728465,97.265625,,,,,,,,,-0.68728465
,,,98.4375,,,,,,,,,-0.68728465
,,-0.48287314,98.4375,,,,,,,,,-0.48287314
,,-0.10669288,98.4375,,,,,,,,,-0.10669288
,,-0.015109539,98.4375,,,,,,,,,-0.015109539
,,-0.15505028,98.4375,,,,,,,,,-0.15505028
,,-0.12889218,98.4375,,,,,,,,,-0.12889218
,,0.24632782,98.4375,,,,,,,,,0.24632782
,,0.63414097,98.4375,,,,,,,,,0.63414097
,,0.62609607,98.4375,,,,,,,,,0.62609607
,,0.29208183,98.4375,,,,,,,,,0.29208183
,,0.003992438,98.4375,,,,,,,,,0.003992438
,,-0.08514841,98.4375,,,,,,,,,-0.08514841
,,-0.09993683,98.4375,,,,,,,,,-0.09993683
,,-0.08814457,98.4375,,,,,,,,,-0.08814457
,,0.13358733,98.4375,,,,,,,,,0.13358733
,,0.63080144,98.4375,,,,,,,,,0.63080144
,,,98.4375,,,,,,,,,0.63080144
,,,98.4375,,,,,,,,,0.63080144
,,0.027617574,98.4375,,,,,,,,,0.027617574
,,,98.4375,,,,,,,,,0.027617574
,,,98.4375,,,,,,,,,0.027617574
,,,98.4375,,,,,,,,,0.027617574
,,,98.4375,,,,,,,,,0.027617574
,,-0.70766544,98.4375,,,,,,,,,-0.70766544
,,-0.5374495,98.4375,,,,,,,,,-0.5374495
,,-0.1172061,98.4375,,,,,,,,,-0.1172061
,,0.6027477,98.4375,,,,,,,,,0.6027477
,,,98.4375,,,,,,,,,0.6027477
,,,98.4375,,,,,,,,,0.6027477
,,,98.4375,,,,,,,,,0.6027477
,,,98.4375,,,,,,,,,0.6027477
,,,98.4375,,,,,,,,,0.6027477
,,,98.4375,,,,,,,,,0.6027477
,,-0.021765947,98.4375,,,,,,,,,-0.021765947
,,,98.4375,,,,,,,,,-0.021765947
,,,98.4375,,,,,,,,,-0.021765947
,,,97.265625,,,,,,,,,-0.021765947
,,,97.265625,,,,,,,,,-0.021765947
,,-0.4981118,97.265625,,,,,,,,,-0.4981118
,,-0.24293113,97.265625,,,,,,,,,-0.24293113
,,-0.1439606,97.265625,,,,,,,,,-0.1439606
,,-0.14434606,97.265625,,,,,,,,,-0.14434606
,,-0.026533008,97.265625,,,,,,,,,-0.026533008
,,0.4120705,97.265625,,,,,,,,,0.4120705
,,,97.265625,,,,,,,,,0.4120705
,,,97.265625,,,,,,,,,0.4120705
,,0.49616122,97.265625,,,,,,,,,0.49616122
,,-0.18523847,97.265625,,,,,,,,,-0.18523847
,,-0.21865886,97.265625,,,,,,,,,-0.21865886
,,0.26661164,97.265625,,,,,,,,,0.26661164
,,0.5719993,97.265625,,,,,,,,,0.5719993
,,0.36732954,97.265625,,,,,,,,,0.36732954
,,-0.04565853,96.09375,,,,,,,,,-0.04565853
,,-0.25237715,96.09375,,,,,,,,,-0.25237715
,,-0.22689658,96.09375,,,,,,,,,-0.22689658
,,-0.2394872,96.09375,,,,,,,,,-0.2394872
,,-0.3904465,96.09375,,,,,,,,,-0.3904465
,,-0.46162397,96.09375,,,,,,,,,-0.46162397
,,-0.28881347,96.09375,,,,,,,,,-0.28881347
,,-0.057554126,96.09375,,,,,,,,,-0.057554126
,,-0.07608321,96.09375,,,,,,,,,-0.07608321
,,-0.36774087,96.09375,,,,,,,,,-0.36774087
,,-0.5938492,96.09375,,,,,,,,,-0.5938492
,,-0.3999644,96.09375,,,,,,,,,-0.3999644
,,0.16621906,96.09375,,,,,,,,,0.16621906
,,0.682175,96.09375,,,,,,,,,0.682175
,,,96.09375,,,,,,,,,0.682175
,,0.61776006,96.09375,,,,,,,,,0.61776006
,,0.34815,96.09375,,,,,,,,,0.34815
,,0.15240589,96.09375,,,,,,,,,0.15240589
,,-0.001332343,96.09375,,,,,,,,,-0.001332343
,,-0.17625955,96.09375,,,,,,,,,-0.17625955
,,-0.34203276,96.09375,,,,,,,,,-0.34203276
,,-0.39700007,96.09375,,,,,,,,,-0.39700007
,,-0.28985682,96.09375,,,,,,,,,-0.28985682
,,-0.08483423,96.09375,,,,,,,,,-0.08483423
,,0.120565236,96.09375,,,,,,,,,0.120565236
,,0.28103185,96.09375,,,,,,,,,0.28103185
,,0.3418106,96.09375,,,,,,,,,0.3418106
,,0.21462402,96.09375,,,,,,,,,0.21462402
,,-0.058429375,96.09375,,,,,,,,,-0.058429375
,,-0.2406751,96.09375,,,,,,,,,-0.2406751
,,-0.14995952,96.09375,,,,,,,,,-0.14995952
,,0.08324176,96.09375,,,,,,,,,0.08324176
,,0.1025013,96.09375,,,,,,,,,0.1025013
,,-0.31514508,96.09375,,,,,,,,,-0.31514508
,,,96.09375,,,,,,,,,-0.31514508
,,,96.09375,,,,,,,,,-0.31514508
,,-0.2678548,96.09375,,,,,,,,,-0.2678548
,,,96.09375,,,,,,,,,-0.2678548
,,,96.09375,,,,,,,,,-0.2678548
,,-0.001401275,96.09375,,,,,,,,,-0.001401275
,,-0.5886885,96.09375,,,,,,,,,-0.5886885
,,0.32439518,96.09375,,,,,,,,,0.32439518
,,,96.09375,,,,,,,,,0.32439518
,,,96.09375,,,,,,,,,0.32439518
,,0.63129663,96.09375,,,,,,,,,0.63129663
,,-0.58100784,96.09375,,,,,,,,,-0.58100784
,,-0.681134,96.09375,,,,,,,,,-0.681134
,,-0.37087488,96.09375,,,,,,,,,-0.37087488
,,,96.09375,,,,,,,,,-0.37087488
,,,96.09375,,,,,,,,,-0.37087488
,,,96.09375,,,,,,,,,-0.37087488
,,,96.09375,,,,,,,,,-0.37087488
,,0.39486682,96.09375,,,,,,,,,0.39486682
,,,96.09375,,,,,,,,,0.39486682
,,0.7470258,96.09375,,,,,,,,,0.7470258
,,0.43309498,96.09375,,,,,,,,,0.43309498
,,0.61356103,96.09375,,,,,,,,,0.61356103
,,,96.09375,,,,,,,,,0.61356103
,,,96.09375,,,,,,,,,0.61356103
,,0.5600343,96.09375,,,,,,,,,0.5600343
,,0.34019983,96.09375,,,,,,,,,0.34019983
,,0.24520862,96.09375,,,,,,,,,0.24520862
,,0.078781724,96.09375,,,,,,,,,0.078781724
,,-0.25500447,96.09375,,,,,,,,,-0.25500447
,,-0.5876835,96.09375,,,,,,,,,-0.5876835
,,-0.68775547,96.09375,,,,,,,,,-0.68775547
,,-0.53240913,96.09375,,,,,,,,,-0.53240913
,,-0.27557218,96.09375,,,,,,,,,-0.27557218
,,-0.082281455,96.09375,,,,,,,,,-0.082281455
,,-0.019126505,96.09375,,,,,,,,,-0.019126505
,,-0.031987354,94.921875,,,,,,,,,-0.031987354
,,-0.05780086,94.921875,,,,,,,,,-0.05780086
,,-0.11783612,94.921875,,,,,,,,,-0.11783612
,,-0.24489766,94.921875,,,,,,,,,-0.24489766
,,-0.36355135,94.921875,,,,,,,,,-0.36355135
,,-0.31629023,94.921875,,,,,,,,,-0.31629023
,,-0.014308929,94.921875,,,,,,,,,-0.014308929
,,0.46059775,94.921875,,,,,,,,,0.46059775
,,,94.921875,,,,,,,,,0.46059775
,,,94.921875,,,,,,,,,0.46059775
,,0.5886121,94.921875,,,,,,,,,0.5886121
,,0.014448047,94.921875,,,,,,,,,0.014448047
,,-0.39741796,94.921875,,,,,,,,,-0.39741796
,,-0.4537086,94.921875,,,,,,,,,-0.4537086
,,-0.29912436,94.921875,,,,,,,,,-0.29912436
,,-0.1780484,94.921875,,,,,,,,,-0.1780484
,,-0.16118175,94.921875,,,,,,,,,-0.16118175
,,-0.16123688,94.921875,,,,,,,,,-0.16123688
,,-0.078587174,94.921875,,,,,,,,,-0.078587174
,,0.112877175,94.921875,,,,,,,,,0.112877175
,,0.3228054,94.921875,,,,,,,,,0.3228054
,,0.39567322,94.921875,,,,,,,,,0.39567322
,,0.27689713,94.921875,,,,,,,,,0.27689713
,,0.03839144,94.921875,,,,,,,,,0.03839144
,,-0.268018,94.921875,,,,,,,,,-0.268018
,,-0.5804962,94.921875,,,,,,,,,-0.5804962
,,-0.71713585,94.921875,,,,,,,,,-0.71713585
,,-0.5375479,94.921875,,,,,,,,,-0.5375479
,,-0.14606166,94.921875,,,,,,,,,-0.14606166
,,0.21120441,94.921875,,,,,,,,,0.21120441
,,0.36656368,94.921875,,,,,,,,,0.36656368
,,0.30440176,94.921875,,,,,,,,,0.30440176
,,0.14176032,94.921875,,,,,,,,,0.14176032
,,0.03629519,94.921875,,,,,,,,,0.03629519
,,0.037724182,94.921875,,,,,,,,,0.037724182
,,0.08753826,94.921875,,,,,,,,,0.08753826
,,0.16929759,94.921875,,,,,,,,,0.16929759
,,0.34291005,94.921875,,,,,,,,,0.34291005
,,0.5768997,94.921875,,,,,,,,,0.5768997
,,0.6373153,94.921875,,,,,,,,,0.6373153
,,0.29636115,94.921875,,,,,,,,,0.29636115
,,-0.33348417,94.921875,,,,,,,,,-0.33348417
,,,94.921875,,,,,,,,,-0.33348417
,,,94.921875,,,,,,,,,-0.33348417
,,-0.45089313,94.921875,,,,,,,,,-0.45089313
,,-0.13142338,94.921875,,,,,,,,,-0.13142338
,,-0.05760315,94.921875,,,,,,,,,-0.05760315
,,-0.06536654,94.921875,,,,,,,,,-0.06536654
,,0.09261122,94.921875,,,,,,,,,0.09261122
,,0.39518154,94.921875,,,,,,,,,0.39518154
,,0.54337347,94.921875,,,,,,,,,0.54337347
,,0.32430005,94.921875,,,,,,,,,0.32430005
,,-0.084609926,94.921875,,,,,,,,,-0.084609926
,,-0.29285306,94.921875,,,,,,,,,-0.29285306
,,-0.14522816,94.921875,,,,,,,,,-0.14522816
,,0.14917433,94.921875,,,,,,,,,0.14917433
,,0.308921,94.921875,,,,,,,,,0.308921
,,0.21137069,94.921875,,,,,,,,,0.21137069
,,-0.12742987,94.921875,,,,,,,,,-0.12742987
,,-0.51510644,94.921875,,,,,,,,,-0.51510644
,,-0.5823537,94.921875,,,,,,,,,-0.5823537
,,-0.1936718,94.921875,,,,,,,,,-0.1936718
,,0.25304723,94.921875,,,,,,,,,0.25304723
,,0.33752257,94.921875,,,,,,,,,0.33752257
,,0.23115315,94.921875,,,,,,,,,0.23115315
,,0.38196787,94.921875,,,,,,,,,0.38196787
,,0.70742744,94.921875,,,,,,,,,0.70742744
,,0.5400255,94.921875,,,,,,,,,0.5400255
,,-0.3999409,94.921875,,,,,,,,,-0.3999409
,,,94.921875,,,,,,,,,-0.3999409
,,,94.921875,,,,,,,,,-0.3999409
,,-0.6335835,94.921875,,,,,,,,,-0.6335835
,,0.20424134,94.921875,,,,,,,,,0.20424134
,,0.5435811,94.921875,,,,,,,,,0.5435811
,,0.49862462,94.921875,,,,,,,,,0.49862462
,,0.3947436,94.921875,,,,,,,,,0.3947436
,,0.3633502,94.921875,,,,,,,,,0.3633502
,,0.3900563,59.765625,,,,,,,,,0.3900563
,,0.4592715,59.765625,,,,,,,,,0.4592715
,,0.46755752,59.765625,,,,,,,,,0.46755752
,,0.22566777,59.765625,,,,,,,,,0.22566777
,,-0.19830072,59.765625,,,,,,,,,-0.19830072
,,-0.38391066,59.765625,,,,,,,,,-0.38391066
,,-0.077105075,59.765625,,,,,,,,,-0.077105075
,,0.37373322,59.765625,,,,,,,,,0.37373322
,,0.33798602,59.765625,,,,,,,,,0.33798602
,,-0.32064322,59.765625,,,,,,,,,-0.32064322
,,,59.765625,,,,,,,,,-0.32064322
,,,76.171875,,,,,,,,,-0.32064322
,,-0.07815404,76.171875,,,,,,,,,-0.07815404
,,0.50657874,76.171875,,,,,,,,,0.50657874
,,0.25208408,76.171875,,,,,,,,,0.25208408
,,-0.59750164,76.171875,,,,,,,,,-0.59750164
,,,76.171875,,,,,,,,,-0.59750164
,,-0.75193274,76.171875,,,,,,,,,-0.75193274
,,0.27460778,91.40625,,,,,,,,,0.27460778
,,,91.40625,,,,,,,,,0.27460778
,,,91.40625,,,,,,,,,0.27460778
,,0.59127593,91.40625,,,,,,,,,0.59127593
,,-0.054149643,91.40625,,,,,,,,,-0.054149643
,,-0.20305873,91.40625,,,,,,,,,-0.20305873
,,0.150366,91.40625,,,,,,,,,0.150366
,,0.47407812,91.40625,,,,,,,,,0.47407812
,,0.3126588,91.40625,,,,,,,,,0.3126588
,,-0.20877194,91.40625,,,,,,,,,-0.20877194
,,-0.6294886,91.40625,,,,,,,,,-0.6294886
,,-0.7079993,91.40625,,,,,,,,,-0.7079993
,,-0.5108427,91.40625,,,,,,,,,-0.5108427
,,-0.17167616,91.40625,,,,,,,,,-0.17167616
,,0.20125231,91.40625,,,,,,,,,0.20125231
,,0.4895628,92.578125,,,,,,,,,0.4895628
,,0.56322664,92.578125,,,,,,,,,0.56322664
,,0.37084392,92.578125,,,,,,,,,0.37084392
,,0.041420043,92.578125,,,,,,,,,0.041420043
,,-0.21062505,92.578125,,,,,,,,,-0.21062505
,,-0.29369253,92.578125,,,,,,,,,-0.29369253
,,-0.25164664,92.578125,,,,,,,,,-0.25164664
,,-0.1342268,92.578125,,,,,,,,,-0.1342268
,,0.002450474,92.578125,,,,,,,,,0.002450474
,,0.020001452,92.578125,,,,,,,,,0.020001452
,,-0.18997306,92.578125,,,,,,,,,-0.18997306
,,-0.46704856,92.578125,,,,,,,,,-0.46704856
,,-0.45120716,92.578125,,,,,,,,,-0.45120716
,,-0.022837698,92.578125,,,,,,,,,-0.022837698
,,0.49383128,92.578125,,,,,,,,,0.49383128
,,0.687258,92.578125,,,,,,,,,0.687258
,,0.47850752,92.578125,,,,,,,,,0.47850752
,,0.15990376,92.578125,,,,,,,,,0.15990376
,,0.12801278,92.578125,,,,,,,,,0.12801278
,,0.40956175,92.578125,,,,,,,,,0.40956175
,,0.5018113,92.578125,,,,,,,,,0.5018113
,,0.027885497,92.578125,,,,,,,,,0.027885497
,,-0.7418655,92.578125,,,,,,,,,-0.7418655
,,,92.578125,,,,,,,,,-0.7418655
,,,92.578125,,,,,,,,,-0.7418655
,,-0.22832602,92.578125,,,,,,,,,-0.22832602
,,0.33560592,92.578125,,,,,,,,,0.33560592
,,0.32609314,92.578125,,,,,,,,,0.32609314
,,0.008764148,92.578125,,,,,,,,,0.008764148
,,-0.15332246,92.578125,,,,,,,,,-0.15332246
,,-0.04297757,92.578125,,,,,,,,,-0.04297757
,,0.16460484,92.578125,,,,,,,,,0.16460484
,,0.35899293,92.578125,,,,,,,,,0.35899293
,,0.59074444,92.578125,,,,,,,,,0.59074444
,,,92.578125,,,,,,,,,0.59074444
,,,92.578125,,,,,,,,,0.59074444
,,,92.578125,,,,,,,,,0.59074444
,,0.15956938,92.578125,,,,,,,,,0.15956938
,,,92.578125,,,,,,,,,0.15956938
,,,92.578125,,,,,,,,,0.15956938
,,,92.578125,,,,,,,,,0.15956938
,,,92.578125,,,,,,,,,0.15956938
,,-0.27066958,92.578125,,,,,,,,,-0.27066958
,,0.302644,92.578125,,,,,,,,,0.302644
,,0.6728337,92.578125,,,,,,,,,0.6728337
,,,92.578125,,,,,,,,,0.6728337
,,,92.578125,,,,,,,,,0.6728337
,,,92.578125,,,,,,,,,0.6728337
,,0.5220736,92.578125,,,,,,,,,0.5220736
,,-0.0086748,92.578125,,,,,,,,,-0.0086748
,,-0.2866097,92.578125,,,,,,,,,-0.2866097
,,-0.487298,92.578125,,,,,,,,,-0.487298
,,,77.34375,,,,,,,,,-0.487298
,,,77.34375,,,,,,,,,-0.487298
,,0.14349775,77.34375,,,,,,,,,0.14349775
,,,77.34375,,,,,,,,,0.14349775
,,,77.34375,,,,,,,,,0.14349775
,,0.3833655,77.34375,,,,,,,,,0.3833655
,,,77.34375,,,,,,,,,0.3833655
,,,77.34375,,,,,,,,,0.3833655
,,,77.34375,,,,,,,,,0.3833655
,,-0.31487405,77.34375,,,,,,,,,-0.31487405
,,0.34516597,77.34375,,,,,,,,,0.34516597
,,0.42712587,77.34375,,,,,,,,,0.42712587
,,0.2867084,77.34375,,,,,,,,,0.2867084
,,0.23353028,77.34375,,,,,,,,,0.23353028
,,0.31749535,77.34375,,,,,,,,,0.31749535
,,0.4167388,77.34375,,,,,,,,,0.4167388
,,0.4289174,77.34375,,,,,,,,,0.4289174
,,0.3620085,77.34375,,,,,,,,,0.3620085
,,0.2592458,77.34375,,,,,,,,,0.2592458
,,0.10824844,77.34375,,,,,,,,,0.10824844
,,-0.13004905,77.34375,,,,,,,,,-0.13004905
,,-0.41704333,77.34375,,,,,,,,,-0.41704333
,,-0.59353673,77.34375,,,,,,,,,-0.59353673
,,-0.47276193,77.34375,,,,,,,,,-0.47276193
,,-0.024204582,77.34375,,,,,,,,,-0.024204582
,,0.52686304,77.34375,,,,,,,,,0.52686304
,,,77.34375,,,,,,,,,0.52686304
,,,77.34375,,,,,,,,,0.52686304
,,0.72272056,76.171875,,,,,,,,,0.72272056
,,0.34217852,76.171875,,,,,,,,,0.34217852
,,-0.3057798,76.171875,,,,,,,,,-0.3057798
,,,76.171875,,,,,,,,,-0.3057798
,,,76.171875,,,,,,,,,-0.3057798
,,-0.74262106,76.171875,,,,,,,,,-0.74262106
,,-0.2413371,76.171875,,,,,,,,,-0.2413371
,,-0.07515004,76.171875,,,,,,,,,-0.07515004
,,-0.2205961,76.171875,,,,,,,,,-0.2205961
,,-0.34403643,76.171875,,,,,,,,,-0.34403643
,,-0.23280543,76.171875,,,,,,,,,-0.23280543
,,0.02649784,76.171875,,,,,,,,,0.02649784
,,0.25571996,76.171875,,,,,,,,,0.25571996
,,0.38971487,76.171875,,,,,,,,,0.38971487
,,0.40934432,76.171875,,,,,,,,,0.40934432
,,0.2814697,76.171875,,,,,,,,,0.2814697
,,0.09852442,76.171875,,,,,,,,,0.09852442
,,0.07127413,76.171875,,,,,,,,,0.07127413
,,0.2460432,76.171875,,,,,,,,,0.2460432
,,0.4403541,76.171875,,,,,,,,,0.4403541
,,0.49555996,76.171875,,,,,,,,,0.49555996
,,0.35498208,76.171875,,,,,,,,,0.35498208
,,0.002126336,76.171875,,,,,,,,,0.002126336
,,-0.438542,77.34375,,,,,,,,,-0.438542
,,-0.67080176,77.34375,,,,,,,,,-0.67080176
,,-0.49484092,77.34375,,,,,,,,,-0.49484092
,,-0.069780216,77.34375,,,,,,,,,-0.069780216
,,0.24689332,77.34375,,,,,,,,,0.24689332
,,0.28555882,77.34375,,,,,,,,,0.28555882
,,0.13318118,77.34375,,,,,,,,,0.13318118
,,-0.06582612,77.34375,,,,,,,,,-0.06582612
,,-0.20925114,77.34375,,,,,,,,,-0.20925114
,,-0.25660872,77.34375,,,,,,,,,-0.25660872
,,-0.24873205,77.34375,,,,,,,,,-0.24873205
,,-0.22735357,77.34375,,,,,,,,,-0.22735357
,,-0.14586934,77.34375,,,,,,,,,-0.14586934
,,0.03849253,77.34375,,,,,,,,,0.03849253
,,0.23357457,77.34375,,,,,,,,,0.23357457
,,0.3024196,77.34375,,,,,,,,,0.3024196
,,0.23633184,77.34375,,,,,,,,,0.23633184
,,0.12831613,77.34375,,,,,,,,,0.12831613
,,0.031574897,77.34375,,,,,,,,,0.031574897
,,-0.07271279,77.34375,,,,,,,,,-0.07271279
,,-0.17666656,77.34375,,,,,,,,,-0.17666656
,,-0.15681303,77.34375,,,,,,,,,-0.15681303
,,0.12238039,77.34375,,,,,,,,,0.12238039
,,0.5541854,77.34375,,,,,,,,,0.5541854
,,0.76116335,77.34375,,,,,,,,,0.76116335
,,0.4712869,77.34375,,,,,,,,,0.4712869
,,-0.13510877,77.34375,,,,,,,,,-0.13510877
,,-0.5950924,77.34375,,,,,,,,,-0.5950924
,,-0.66590965,77.34375,,,,,,,,,-0.66590965
,,-0.5119245,77.34375,,,,,,,,,-0.5119245
,,-0.35929292,77.34375,,,,,,,,,-0.35929292
,,-0.19657382,77.34375,,,,,,,,,-0.19657382
,,0.025282651,77.34375,,,,,,,,,0.025282651
,,0.13678399,77.34375,,,,,,,,,0.13678399
,,-0.057196587,77.34375,,,,,,,,,-0.057196587
,,-0.4265548,77.34375,,,,,,,,,-0.4265548
,,-0.53688335,77.34375,,,,,,,,,-0.53688335
,,-0.08099878,77.34375,,,,,,,,,-0.08099878
,,0.7054677,77.34375,,,,,,,,,0.7054677
,,,77.34375,,,,,,,,,0.7054677
,,,77.34375,,,,,,,,,0.7054677
,,0.10184851,77.34375,,,,,,,,,0.10184851
,,-0.40810794,77.34375,,,,,,,,,-0.40810794
,,-0.41795897,77.34375,,,,,,,,,-0.41795897
,,-0.22420262,77.34375,,,,,,,,,-0.22420262
,,-0.10145709,77.34375,,,,,,,,,-0.10145709
,,0.002098926,77.34375,,,,,,,,,0.002098926
,,0.14696415,77.34375,,,,,,,,,0.14696415
,,0.19438635,77.34375,,,,,,,,,0.19438635
,,0.07526715,77.34375,,,,,,,,,0.07526715
,,-0.04633771,77.34375,,,,,,,,,-0.04633771
,,-0.029014274,77.34375,,,,,,,,,-0.029014274
,,0.05627361,77.34375,,,,,,,,,0.05627361
,,0.08129451,77.34375,,,,,,,,,0.08129451
,,0.03892766,77.34375,,,,,,,,,0.03892766
,,-0.002195314,77.34375,,,,,,,,,-0.002195314
,,-0.010949835,77.34375,,,,,,,,,-0.010949835
,,-0.001626104,77.34375,,,,,,,,,-0.001626104
,,-0.03720641,77.34375,,,,,,,,,-0.03720641
,,-0.22193584,77.34375,,,,,,,,,-0.22193584
,,-0.54697084,77.34375,,,,,,,,,-0.54697084
,,,77.34375,,,,,,,,,-0.54697084
,,-0.65998846,77.34375,,,,,,,,,-0.65998846
,,-0.052743614,77.34375,,,,,,,,,-0.052743614
,,0.6896737,77.34375,,,,,,,,,0.6896737
,,,77.34375,,,,,,,,,0.6896737
,,0.6572958,77.34375,,,,,,,,,0.6572958
,,0.17654221,77.34375,,,,,,,,,0.17654221
,,-0.10383654,77.34375,,,,,,,,,-0.10383654
,,-0.26660287,77.34375,,,,,,,,,-0.26660287
,,-0.34469652,77.34375,,,,,,,,,-0.34469652
,,-0.14924717,77.34375,,,,,,,,,-0.14924717
,,0.2626961,77.34375,,,,,,,,,0.2626961
,,0.49681816,77.34375,,,,,,,,,0.49681816
,,0.3275136,77.34375,,,,,,,,,0.3275136
,,-0.028675973,77.34375,,,,,,,,,-0.028675973
,,-0.24338147,77.34375,,,,,,,,,-0.24338147
,,-0.31566247,77.34375,,,,,,,,,-0.31566247
,,-0.47507864,77.34375,,,,,,,,,-0.47507864
,,-0.61352247,77.34375,,,,,,,,,-0.61352247
,,-0.2554908,77.34375,,,,,,,,,-0.2554908
,,0.60163856,77.34375,,,,,,,,,0.60163856
,,,77.34375,,,,,,,,,0.60163856
,,0.67504966,77.34375,,,,,,,,,0.67504966
,,-0.4302963,77.34375,,,,,,,,,-0.4302963
,,,77.34375,,,,,,,,,-0.4302963
,,,77.34375,,,,,,,,,-0.4302963
,,-0.108351946,77.34375,,,,,,,,,-0.108351946
,,0.30587348,77.34375,,,,,,,,,0.30587348
,,0.25749585,77.34375,,,,,,,,,0.25749585
,,0.1265282,77.34375,,,,,,,,,0.1265282
,,0.14866845,77.34375,,,,,,,,,0.14866845
,,0.20383656,77.34375,,,,,,,,,0.20383656
,,0.18061197,77.34375,,,,,,,,,0.18061197
,,0.17859021,77.34375,,,,,,,,,0.17859021
,,0.26886603,77.34375,,,,,,,,,0.26886603
,,0.3179373,78.515625,,,,,,,,,0.3179373
,,0.16509375,78.515625,,,,,,,,,0.16509375
,,-0.17630014,78.515625,,,,,,,,,-0.17630014
,,-0.5129271,78.515625,,,,,,,,,-0.5129271
,,-0.5869181,78.515625,,,,,,,,,-0.5869181
,,-0.29367983,78.515625,,,,,,,,,-0.29367983
,,0.13723806,78.515625,,,,,,,,,0.13723806
,,0.30758813,78.515625,,,,,,,,,0.30758813
,,0.100670174,78.515625,,,,,,,,,0.100670174
,,-0.15985711,78.515625,,,,,,,,,-0.15985711
,,-0.11913219,78.515625,,,,,,,,,-0.11913219
,,0.14365669,78.515625,,,,,,,,,0.14365669
,,0.2133138,78.515625,,,,,,,,,0.2133138
,,-0.090829074,78.515625,,,,,,,,,-0.090829074
,,-0.44043195,78.515625,,,,,,,,,-0.44043195
