outGlobalCount,outPhase,outBreathWfm,outHeartWfm,outHeartRate_FFT,outBreathRate_FFT,outBreathRate_Peak,outHeartRate_Peak,outConfidenceMetricHeart,outConfidenceMetricBreath,outEnergyBreath,outEnergyHeart
,,-0.37227622,106.640625,,,,,,,,
,,-0.13400228,106.640625,,,,,,,,
,,0.2252717,106.640625,,,,,,,,
,,0.4082376,106.640625,,,,,,,,
,,0.30187112,106.640625,,,,,,,,
,,0.042755626,106.640625,,,,,,,,
,,-0.14279187,106.640625,,,,,,,,
,,-0.16510819,106.640625,,,,,,,,
,,-0.12954922,106.640625,,,,,,,,
,,-0.14890711,106.640625,,,,,,,,
,,-0.18598425,106.640625,,,,,,,,
,,-0.15611395,106.640625,,,,,,,,
,,-0.044951707,106.640625,,,,,,,,
,,0.13877034,106.640625,,,,,,,,
,,0.34883684,106.640625,,,,,,,,
,,,106.640625,,,,,,,,
,,0.39790106,106.640625,,,,,,,,
,,0.20228928,106.640625,,,,,,,,
,,-0.0064433515,106.640625,,,,,,,,
,,-0.09611112,106.640625,,,,,,,,
,,-0.030351728,106.640625,,,,,,,,
,,0.0165236,106.640625,,,,,,,,
,,-0.18531586,106.640625,,,,,,,,
,,,106.640625,,,,,,,,
,,,107.8125,,,,,,,,
,,,107.8125,,,,,,,,
,,0.0041835904,107.8125,,,,,,,,
,,,107.8125,,,,,,,,
,,,107.8125,,,,,,,,
,,,106.640625,,,,,,,,
,,-0.2213051,106.640625,,,,,,,,
,,,106.640625,,,,,,,,
,,,106.640625,,,,,,,,
,,0.1861558,105.46875,,,,,,,,
,,,105.46875,,,,,,,,
,,,105.46875,,,,,,,,
,,0.17443277,105.46875,,,,,,,,
,,-0.25864547,111.328125,,,,,,,,
,,-0.21544506,111.328125,,,,,,,,
,,-0.0058416426,111.328125,,,,,,,,
,,0.049556613,111.328125,,,,,,,,
,,-0.028615624,111.328125,,,,,,,,
,,-0.06345765,111.328125,,,,,,,,
,,-0.02158606,111.328125,,,,,,,,
,,-0.02489616,111.328125,,,,,,,,
,,-0.11272915,111.328125,,,,,,,,
,,-0.18127184,111.328125,,,,,,,,
,,-0.17163086,111.328125,,,,,,,,
,,-0.13265961,111.328125,,,,,,,,
,,-0.101176575,111.328125,,,,,,,,
,,-0.034539044,111.328125,,,,,,,,
,,0.11593227,111.328125,,,,,,,,
,,0.2990134,111.328125,,,,,,,,
,,0.3980152,111.328125,,,,,,,,
,,0.38806948,111.328125,,,,,,,,
,,0.3386998,111.328125,,,,,,,,
,,0.23074871,111.328125,,,,,,,,
,,-0.023770213,111.328125,,,,,,,,
,,-0.3712294,111.328125,,,,,,,,
,,,111.328125,,,,,,,,
,,,111.328125,,,,,,,,
,,-0.3178556,111.328125,,,,,,,,
,,-0.17430758,111.328125,,,,,,,,
,,-0.3397611,111.328125,,,,,,,,
,,,111.328125,,,,,,,,
,,-0.17161918,111.328125,,,,,,,,
,,,111.328125,,,,,,,,
,,,111.328125,,,,,,,,
,,,111.328125,,,,,,,,
,,0.37760282,111.328125,,,,,,,,
,,0.1867066,111.328125,,,,,,,,
,,0.087993264,111.328125,,,,,,,,
,,0.040077478,111.328125,,,,,,,,
,,0.09815565,111.328125,,,,,,,,
,,0.11715922,101.953125,,,,,,,,
,,-0.15815282,101.953125,,,,,,,,
,,,101.953125,,,,,,,,
,,,101.953125,,,,,,,,
,,-0.3215726,66.796875,,,,,,,,
,,0.27597567,66.796875,,,,,,,,
,,,66.796875,,,,,,,,
,,0.3544035,66.796875,,,,,,,,
,,0.03618002,66.796875,,,,,,,,
,,-0.14972697,66.796875,,,,,,,,
,,-0.15038869,66.796875,,,,,,,,
,,-0.00870613,66.796875,,,,,,,,
,,0.19437641,66.796875,,,,,,,,
,,0.27393878,66.796875,,,,,,,,
,,0.021704704,66.796875,,,,,,,,
,,,66.796875,,,,,,,,
,,,66.796875,,,,,,,,
,,,66.796875,,,,,,,,
,,-0.19946921,66.796875,,,,,,,,
,,,66.796875,,,,,,,,
,,,66.796875,,,,,,,,
,,0.3683484,66.796875,,,,,,,,
,,-0.044731945,66.796875,,,,,,,,
,,-0.0048603565,66.796875,,,,,,,,
,,0.44124794,66.796875,,,,,,,,
,,,66.796875,,,,,,,,
,,,86.71875,,,,,,,,
,,,86.71875,,,,,,,,
,,-0.15897918,86.71875,,,,,,,,
,,,86.71875,,,,,,,,
,,,86.71875,,,,,,,,
,,-0.31607524,86.71875,,,,,,,,
,,-0.033334732,86.71875,,,,,,,,
,,-0.22657722,86.71875,,,,,,,,
,,,86.71875,,,,,,,,
,,4.4879434000000004e-32,,,,,,,,,
,,,86.71875,,,,,,,,
,,-0.25774807,86.71875,,,,,,,,
,,-0.019374669,86.71875,,,,,,,,
,,0.25465524,86.71875,,,,,,,,
,,,86.71875,,,,,,,,
,,,86.71875,,,,,,,,
,,,86.71875,,,,,,,,
,,,86.71875,,,,,,,,
,,0.34842104,86.71875,,,,,,,,
,,-0.0027341843,86.71875,,,,,,,,
,,-0.24903756,86.71875,,,,,,,,
,,-0.26056343,86.71875,,,,,,,,
,,-0.19640097,86.71875,,,,,,,,
,,-0.22001792,86.71875,,,,,,,,
,,-0.2469751,86.71875,,,,,,,,
,,-0.116664395,86.71875,,,,,,,,
,,0.13306883,73.828125,,,,,,,,
,,0.30351555,73.828125,,,,,,,,
,,0.2792057,73.828125,,,,,,,,
,,0.13035077,73.828125,,,,,,,,
,,-0.004491046,73.828125,,,,,,,,
,,-0.063139126,73.828125,,,,,,,,
,,-0.08366522,73.828125,,,,,,,,
,,-0.1295394,73.828125,,,,,,,,
,,-0.20338178,73.828125,,,,,,,,
,,-0.22649254,73.828125,,,,,,,,
,,-0.13127284,73.828125,,,,,,,,
,,0.030296974,73.828125,,,,,,,,
,,0.13603711,73.828125,,,,,,,,
,,0.12277894,73.828125,,,,,,,,
,,0.008014573,73.828125,,,,,,,,
,,-0.14464127,73.828125,,,,,,,,
,,-0.23824358,73.828125,,,,,,,,
,,-0.19055822,73.828125,,,,,,,,
,,-0.02407673,73.828125,,,,,,,,
,,0.13656637,73.828125,,,,,,,,
,,0.21863568,73.828125,,,,,,,,
,,0.2658161,73.828125,,,,,,,,
,,0.26796687,73.828125,,,,,,,,
,,0.10503394,73.828125,,,,,,,,
,,-0.1537356,73.828125,,,,,,,,
,,-0.17306432,73.828125,,,,,,,,
,,0.14423911,73.828125,,,,,,,,
,,0.43031448,73.828125,,,,,,,,
,,0.34012675,73.828125,,,,,,,,
,,-0.065377265,73.828125,,,,,,,,
,,,73.828125,,,,,,,,
,,,73.828125,,,,,,,,
,,-0.32199952,73.828125,,,,,,,,
,,0.034532934,73.828125,,,,,,,,
,,0.18121183,73.828125,,,,,,,,
,,0.056338802,73.828125,,,,,,,,
,,-0.17151189,73.828125,,,,,,,,
,,-0.3238933,73.828125,,,,,,,,
,,-0.2347281,73.828125,,,,,,,,
,,0.15405685,73.828125,,,,,,,,
,,,73.828125,,,,,,,,
,,,73.828125,,,,,,,,
,,0.24876687,73.828125,,,,,,,,
,,-0.1301812,73.828125,,,,,,,,
,,-0.26256734,73.828125,,,,,,,,
,,-0.17641908,73.828125,,,,,,,,
,,-0.02257736,73.828125,,,,,,,,
,,0.08095911,73.828125,,,,,,,,
,,0.052921683,73.828125,,,,,,,,
,,-0.088786095,73.828125,,,,,,,,
,,-0.17632782,73.828125,,,,,,,,
,,-0.06940962,73.828125,,,,,,,,
,,0.13340922,73.828125,,,,,,,,
,,0.19421713,73.828125,,,,,,,,
,,0.034282066,73.828125,,,,,,,,
,,-0.17466782,73.828125,,,,,,,,
,,-0.22812134,73.828125,,,,,,,,
,,-0.109389514,73.828125,,,,,,,,
,,0.04360524,73.828125,,,,,,,,
,,0.11811729,73.828125,,,,,,,,
,,0.11161659,73.828125,,,,,,,,
,,0.07570068,73.828125,,,,,,,,
,,0.04080166,73.828125,,,,,,,,
,,0.00616771,73.828125,,,,,,,,
,,-0.028088052,73.828125,,,,,,,,
,,-0.045888707,73.828125,,,,,,,,
,,-0.03386011,73.828125,,,,,,,,
,,-0.0015740755,73.828125,,,,,,,,
,,0.023316778,73.828125,,,,,,,,
,,0.019824669,73.828125,,,,,,,,
,,-0.007311715,73.828125,,,,,,,,
,,-0.035928342,73.828125,,,,,,,,
,,-0.04625468,73.828125,,,,,,,,
,,-0.03253515,73.828125,,,,,,,,
,,-0.00490408,73.828125,,,,,,,,
,,0.025550555,73.828125,,,,,,,,
,,0.053569607,73.828125,,,,,,,,
,,0.06418829,73.828125,,,,,,,,
,,0.0396594,73.828125,,,,,,,,
,,-0.013074011,73.828125,,,,,,,,
,,-0.061823357,73.828125,,,,,,,,
,,-0.07315607,73.828125,,,,,,,,
,,-0.036401488,73.828125,,,,,,,,
,,0.02102935,72.65625,,,,,,,,
,,0.04676261,72.65625,,,,,,,,
,,0.019802086,72.65625,,,,,,,,
,,-0.012229717,72.65625,,,,,,,,
,,0.0034651868,72.65625,,,,,,,,
,,0.04025478,72.65625,,,,,,,,
,,0.033315938,72.65625,,,,,,,,
,,-0.013950039,72.65625,,,,,,,,
,,-0.038845934,72.65625,,,,,,,,
,,-0.031357475,72.65625,,,,,,,,
,,-0.048040945,72.65625,,,,,,,,
,,-0.08758018,72.65625,,,,,,,,
,,-0.044437762,72.65625,,,,,,,,
,,0.14646655,72.65625,,,,,,,,
,,0.34016538,72.65625,,,,,,,,
,,0.27378264,72.65625,,,,,,,,
,,-0.070868745,72.65625,,,,,,,,
,,-0.3618733,72.65625,,,,,,,,
,,-0.32759827,72.65625,,,,,,,,
,,-0.08011492,72.65625,,,,,,,,
,,0.091743276,72.65625,,,,,,,,
,,0.07349482,72.65625,,,,,,,,
,,-0.029400252,72.65625,,,,,,,,
,,-0.0766329,72.65625,,,,,,,,
,,-0.024867155,72.65625,,,,,,,,
,,0.07353047,72.65625,,,,,,,,
,,0.13776132,72.65625,,,,,,,,
,,0.13435453,72.65625,,,,,,,,
,,0.09507391,72.65625,,,,,,,,
,,0.05682665,72.65625,,,,,,,,
,,0.011747867,72.65625,,,,,,,,
,,-0.056130208,72.65625,,,,,,,,
,,-0.11474167,72.65625,,,,,,,,
,,-0.11538541,72.65625,,,,,,,,
,,-0.064938545,72.65625,,,,,,,,
,,-0.01731819,72.65625,,,,,,,,
,,-0.0030384697,72.65625,,,,,,,,
,,-0.004564725,72.65625,,,,,,,,
,,0.0070704,72.65625,,,,,,,,
,,0.03314631,72.65625,,,,,,,,
,,0.045029353,72.65625,,,,,,,,
,,0.024410728,72.65625,,,,,,,,
,,0.0004398753,72.65625,,,,,,,,
,,0.016304297,72.65625,,,,,,,,
,,0.056072608,72.65625,,,,,,,,
,,0.054416075,71.484375,,,,,,,,
,,-0.005782075,71.484375,,,,,,,,
,,-0.063735254,71.484375,,,,,,,,
,,-0.06507126,71.484375,,,,,,,,
,,-0.024427814,71.484375,,,,,,,,
,,0.0056399554,71.484375,,,,,,,,
,,-0.00460775,71.484375,,,,,,,,
,,-0.036249146,71.484375,,,,,,,,
,,-0.03813935,71.484375,,,,,,,,
,,0.023076598,72.65625,,,,,,,,
,,0.11161272,72.65625,,,,,,,,
,,0.14208934,72.65625,,,,,,,,
,,0.072086975,72.65625,,,,,,,,
,,-0.04328511,72.65625,,,,,,,,
,,-0.1083135,72.65625,,,,,,,,
,,-0.08828007,72.65625,,,,,,,,
,,-0.03525997,72.65625,,,,,,,,
,,-0.015512162,72.65625,,,,,,,,
,,-0.036513887,72.65625,,,,,,,,
,,-0.055302545,72.65625,,,,,,,,
,,-0.03776833,72.65625,,,,,,,,
,,0.0054140463,72.65625,,,,,,,,
,,0.038000356,72.65625,,,,,,,,
,,0.03826674,72.65625,,,,,,,,
,,0.0095685385,72.65625,,,,,,,,
,,-0.012763765,72.65625,,,,,,,,
,,0.033796594,72.65625,,,,,,,,
,,0.1385482,72.65625,,,,,,,,
,,0.16516846,72.65625,,,,,,,,
,,0.05736705,72.65625,,,,,,,,
,,-0.02116859,72.65625,,,,,,,,
,,0.028076783,72.65625,,,,,,,,
,,0.02298963,72.65625,,,,,,,,
,,-0.18039069,72.65625,,,,,,,,
,,-0.36684906,72.65625,,,,,,,,
,,-0.23686197,72.65625,,,,,,,,
,,0.08842823,72.65625,,,,,,,,
,,0.19424045,72.65625,,,,,,,,
,,0.022351645,72.65625,,,,,,,,
,,-0.049616627,72.65625,,,,,,,,
,,0.18047385,72.65625,,,,,,,,
,,0.4438377,72.65625,,,,,,,,
,,0.3369706,72.65625,,,,,,,,
,,-0.18427084,72.65625,,,,,,,,
,,,72.65625,,,,,,,,
,,,72.65625,,,,,,,,
,,0.02017361,72.65625,,,,,,,,
,,0.4141433,72.65625,,,,,,,,
,,0.34592605,72.65625,,,,,,,,
,,0.048124798,72.65625,,,,,,,,
,,-0.12653367,72.65625,,,,,,,,
,,-0.096461326,72.65625,,,,,,,,
,,-0.007420059,72.65625,,,,,,,,
,,0.010972984,72.65625,,,,,,,,
,,-0.03909539,72.65625,,,,,,,,
,,-0.07735088,72.65625,,,,,,,,
,,-0.046671186,72.65625,,,,,,,,
,,0.035375364,72.65625,,,,,,,,
,,0.10226841,72.65625,,,,,,,,
,,0.103734694,72.65625,,,,,,,,
,,0.04295929,72.65625,,,,,,,,
,,-0.03304082,72.65625,,,,,,,,
,,-0.059833646,72.65625,,,,,,,,
,,-0.0074607227,72.65625,,,,,,,,
,,0.0650091,72.65625,,,,,,,,
,,0.06044437,72.65625,,,,,,,,
,,-0.031587332,72.65625,,,,,,,,
,,-0.11922699,72.65625,,,,,,,,
,,-0.12711594,72.65625,,,,,,,,
,,-0.07925583,72.65625,,,,,,,,
,,-0.043196417,72.65625,,,,,,,,
,,-0.032666974,72.65625,,,,,,,,
,,-0.0065814257,72.65625,,,,,,,,
,,0.054331362,72.65625,,,,,,,,
,,0.10956154,72.65625,,,,,,,,
,,0.10636501,72.65625,,,,,,,,
,,0.05259739,72.65625,,,,,,,,
,,0.014084923,72.65625,,,,,,,,
,,0.03484638,72.65625,,,,,,,,
,,0.08845201,72.65625,,,,,,,,
,,0.11298051,72.65625,,,,,,,,
,,0.07962397,72.65625,,,,,,,,
,,0.016447186,72.65625,,,,,,,,
,,-0.03293769,72.65625,,,,,,,,
,,-0.05468504,72.65625,,,,,,,,
,,-0.06535539,72.65625,,,,,,,,
,,-0.08884615,72.65625,,,,,,,,
,,-0.14118734,72.65625,,,,,,,,
,,-0.20894635,72.65625,,,,,,,,
,,-0.23235923,72.65625,,,,,,,,
,,-0.15167463,72.65625,,,,,,,,
,,0.014651507,72.65625,,,,,,,,
,,0.17079708,72.65625,,,,,,,,
,,0.23444869,72.65625,,,,,,,,
,,0.20544535,72.65625,,,,,,,,
,,0.14166664,72.65625,,,,,,,,
,,0.090454295,72.65625,,,,,,,,
,,0.041292764,72.65625,,,,,,,,
,,-0.050180487,72.65625,,,,,,,,
,,-0.16112387,72.65625,,,,,,,,
,,-0.18563053,72.65625,,,,,,,,
,,-0.084638566,72.65625,,,,,,,,
,,0.044887085,72.65625,,,,,,,,
,,0.1009505,72.65625,,,,,,,,
,,0.081804544,72.65625,,,,,,,,
,,0.039230622,72.65625,,,,,,,,
,,-0.0043410175,72.65625,,,,,,,,
,,-0.05361857,72.65625,,,,,,,,
,,-0.061282933,72.65625,,,,,,,,
,,0.059795182,72.65625,,,,,,,,
,,0.2290155,72.65625,,,,,,,,
,,0.15981898,72.65625,,,,,,,,
,,-0.2260415,72.65625,,,,,,,,
,,,72.65625,,,,,,,,
,,,72.65625,,,,,,,,
,,-0.011305481,72.65625,,,,,,,,
,,0.36252332,72.65625,,,,,,,,
,,0.42032498,72.65625,,,,,,,,
,,0.2739776,72.65625,,,,,,,,
,,0.14939302,72.65625,,,,,,,,
,,0.109850764,72.65625,,,,,,,,
,,0.071093276,72.65625,,,,,,,,
,,-0.026416779,72.65625,,,,,,,,
,,-0.1408576,72.65625,,,,,,,,
,,-0.19248685,72.65625,,,,,,,,
,,-0.16299783,72.65625,,,,,,,,
,,-0.1049758,72.65625,,,,,,,,
,,-0.06413925,72.65625,,,,,,,,
,,-0.044281483,72.65625,,,,,,,,
,,-0.042111143,72.65625,,,,,,,,
,,-0.057416737,72.65625,,,,,,,,
,,-0.068697676,72.65625,,,,,,,,
,,-0.036466733,72.65625,,,,,,,,
,,0.05242257,72.65625,,,,,,,,
,,0.14195772,72.65625,,,,,,,,
,,0.1498685,72.65625,,,,,,,,
,,0.078641675,72.65625,,,,,,,,
,,0.017062562,72.65625,,,,,,,,
,,0.009073636,72.65625,,,,,,,,
,,0.008200467,72.65625,,,,,,,,
,,-0.017663235,72.65625,,,,,,,,
,,-0.024219071,72.65625,,,,,,,,
,,0.028456328,72.65625,,,,,,,,
,,0.09587978,72.65625,,,,,,,,
,,0.10512176,72.65625,,,,,,,,
,,0.0459356,71.484375,,,,,,,,
,,-0.035095565,71.484375,,,,,,,,
,,-0.08046848,71.484375,,,,,,,,
,,-0.06115914,71.484375,,,,,,,,
,,-0.033491608,71.484375,,,,,,,,
,,-0.09940972,71.484375,,,,,,,,
,,-0.22517976,71.484375,,,,,,,,
,,-0.22496662,71.484375,,,,,,,,
,,-0.029981747,71.484375,,,,,,,,
,,0.18500336,87.890625,,,,,,,,
,,0.23407978,87.890625,,,,,,,,
,,0.1332428,87.890625,,,,,,,,
,,0.01875132,87.890625,,,,,,,,
,,-0.03287353,87.890625,,,,,,,,
,,-0.040935572,87.890625,,,,,,,,
,,-0.040152077,87.890625,,,,,,,,
,,-0.031918462,87.890625,,,,,,,,
,,-0.0058586095,87.890625,,,,,,,,
,,0.035764858,87.890625,,,,,,,,
,,0.07434009,87.890625,,,,,,,,
,,0.085708775,87.890625,,,,,,,,
,,0.07730248,87.890625,,,,,,,,
,,0.08009825,87.890625,,,,,,,,
,,0.063457526,87.890625,,,,,,,,
,,-0.05476863,87.890625,,,,,,,,
,,-0.25335795,87.890625,,,,,,,,
,,-0.36346656,87.890625,,,,,,,,
,,-0.2541775,87.890625,,,,,,,,
,,-0.00081703067,103.125,,,,,,,,
,,0.20081899,103.125,,,,,,,,
,,0.25276986,103.125,,,,,,,,
,,0.21831042,103.125,,,,,,,,
,,0.1867449,103.125,,,,,,,,
,,0.15654603,103.125,,,,,,,,
,,0.08300167,103.125,,,,,,,,
,,-0.02941291,103.125,,,,,,,,
,,-0.13992949,103.125,,,,,,,,
,,-0.21824914,103.125,,,,,,,,
,,-0.24279577,103.125,,,,,,,,
,,-0.20498194,103.125,,,,,,,,
,,-0.1207977,103.125,,,,,,,,
,,-0.017497271,103.125,,,,,,,,
,,0.07400146,103.125,,,,,,,,
,,0.12524948,103.125,,,,,,,,
,,0.13574266,103.125,,,,,,,,
,,0.14154352,103.125,,,,,,,,
,,0.1641044,103.125,,,,,,,,
,,0.15809295,103.125,,,,,,,,
,,0.07128106,103.125,,,,,,,,
,,-0.068601504,103.125,,,,,,,,
,,-0.19812348,103.125,,,,,,,,
,,-0.28340477,104.296875,,,,,,,,
,,-0.29822007,104.296875,,,,,,,,
,,-0.2260761,104.296875,,,,,,,,
,,-0.08756822,104.296875,,,,,,,,
,,0.0833067,104.296875,,,,,,,,
,,0.2859044,104.296875,,,,,,,,
,,,104.296875,,,,,,,,
,,,104.296875,,,,,,,,
,,0.26242876,104.296875,,,,,,,,
,,-0.32472044,104.296875,,,,,,,,
,,,104.296875,,,,,,,,
,,-0.43531886,104.296875,,,,,,,,
,,-0.0047295988,104.296875,,,,,,,,
,,0.25256595,104.296875,,,,,,,,
,,0.25832382,104.296875,,,,,,,,
,,0.17164181,104.296875,,,,,,,,
,,0.097145036,104.296875,,,,,,,,
,,0.016913071,104.296875,,,,,,,,
,,-0.084737234,104.296875,,,,,,,,
,,-0.16186634,104.296875,,,,,,,,
,,-0.17106633,104.296875,,,,,,,,
,,-0.12873548,103.125,,,,,,,,
,,-0.0783963,103.125,,,,,,,,
,,-0.035244524,103.125,,,,,,,,
,,0.0078262985,103.125,,,,,,,,
,,0.04211831,103.125,,,,,,,,
,,0.04592277,103.125,,,,,,,,
,,0.014273025,103.125,,,,,,,,
,,-0.03015571,103.125,,,,,,,,
,,-0.04148274,103.125,,,,,,,,
,,0.0085126385,103.125,,,,,,,,
,,0.08777185,103.125,,,,,,,,
,,0.15772216,103.125,,,,,,,,
,,0.2253915,103.125,,,,,,,,
,,0.25023443,103.125,,,,,,,,
,,0.12295695,103.125,,,,,,,,
,,-0.13066854,103.125,,,,,,,,
,,-0.3023417,103.125,,,,,,,,
,,-0.26458898,103.125,,,,,,,,
,,-0.11787527,103.125,,,,,,,,
,,-0.026341677,103.125,,,,,,,,
,,-0.02922026,103.125,,,,,,,,
,,-0.05574114,103.125,,,,,,,,
,,-0.04655212,103.125,,,,,,,,
,,-0.0023504496,103.125,,,,,,,,
,,0.062081367,103.125,,,,,,,,
,,0.14670512,103.125,,,,,,,,
,,0.22637862,103.125,,,,,,,,
,,0.24067989,103.125,,,,,,,,
,,0.16147077,103.125,,,,,,,,
,,0.034014657,103.125,,,,,,,,
,,-0.07015559,103.125,,,,,,,,
,,-0.114868864,103.125,,,,,,,,
,,-0.11278162,103.125,,,,,,,,
,,-0.103380695,103.125,,,,,,,,
,,-0.11251155,103.125,,,,,,,,
,,-0.12595782,103.125,,,,,,,,
,,-0.113272235,103.125,,,,,,,,
,,-0.06923129,103.125,,,,,,,,
,,-0.0209817,103.125,,,,,,,,
,,0.0038412362,103.125,,,,,,,,
,,0.009493396,103.125,,,,,,,,
,,0.021764025,103.125,,,,,,,,
,,0.051452175,103.125,,,,,,,,
,,0.081558004,103.125,,,,,,,,
,,0.091405496,103.125,,,,,,,,
,,0.08281976,103.125,,,,,,,,
,,0.06800864,103.125,,,,,,,,
,,0.047901254,103.125,,,,,,,,
,,0.023207825,87.890625,,,,,,,,
,,0.0022351295,87.890625,,,,,,,,
,,-0.01404804,87.890625,,,,,,,,
,,-0.028671384,87.890625,,,,,,,,
,,-0.032044545,87.890625,,,,,,,,
,,-0.01350563,87.890625,,,,,,,,
,,0.012664825,87.890625,,,,,,,,
,,0.016615234,87.890625,,,,,,,,
,,-0.008961711,87.890625,,,,,,,,
,,-0.03841362,87.890625,,,,,,,,
,,-0.039031833,87.890625,,,,,,,,
,,-0.007449542,87.890625,,,,,,,,
,,0.013877533,87.890625,,,,,,,,
,,-0.01487906,87.890625,,,,,,,,
,,-0.0657395,87.890625,,,,,,,,
,,-0.069325015,87.890625,,,,,,,,
,,0.0024180114,87.890625,,,,,,,,
,,0.10958582,87.890625,,,,,,,,
,,0.17351732,87.890625,,,,,,,,
,,0.12120599,87.890625,,,,,,,,
,,-0.048563108,87.890625,,,,,,,,
,,-0.22418295,87.890625,,,,,,,,
,,-0.24938701,87.890625,,,,,,,,
,,-0.07605125,87.890625,,,,,,,,
,,0.13936745,87.890625,,,,,,,,
,,0.14670901,87.890625,,,,,,,,
,,-0.09890254,87.890625,,,,,,,,
,,-0.29694298,87.890625,,,,,,,,
,,-0.12917824,87.890625,,,,,,,,
,,0.30113354,87.890625,,,,,,,,
,,,87.890625,,,,,,,,
,,0.37635458,87.890625,,,,,,,,
,,-0.03020975,87.890625,,,,,,,,
,,-0.28714827,87.890625,,,,,,,,
,,-0.25656754,87.890625,,,,,,,,
,,-0.099954985,87.890625,,,,,,,,
,,-0.012656482,87.890625,,,,,,,,
,,-0.025234453,87.890625,,,,,,,,
,,-0.062243387,87.890625,,,,,,,,
,,-0.07572791,87.890625,,,,,,,,
,,-0.05718121,87.890625,,,,,,,,
,,0.00076080114,87.890625,,,,,,,,
,,0.08562222,87.890625,,,,,,,,
,,0.14696583,87.890625,,,,,,,,
,,0.12939325,87.890625,,,,,,,,
,,0.025991548,87.890625,,,,,,,,
,,-0.089524746,87.890625,,,,,,,,
,,-0.10978247,103.125,,,,,,,,
,,-0.0071584443,103.125,,,,,,,,
,,0.13871172,103.125,,,,,,,,
,,0.22336793,103.125,,,,,,,,
,,0.15219277,103.125,,,,,,,,
,,-0.102013946,103.125,,,,,,,,
,,-0.3726402,103.125,,,,,,,,
,,-0.40308648,103.125,,,,,,,,
,,-0.15016788,103.125,,,,,,,,
,,0.15198302,103.125,,,,,,,,
,,0.25475386,103.125,,,,,,,,
,,0.13930416,103.125,,,,,,,,
,,-0.021774512,103.125,,,,,,,,
,,-0.082719624,103.125,,,,,,,,
,,-0.0414545,103.125,,,,,,,,
,,0.03875088,103.125,,,,,,,,
,,0.11685747,103.125,,,,,,,,
,,0.1518921,103.125,,,,,,,,
,,0.11482352,103.125,,,,,,,,
,,0.054436803,103.125,,,,,,,,
,,0.034295574,103.125,,,,,,,,
,,0.020740137,103.125,,,,,,,,
,,-0.0650811,103.125,,,,,,,,
,,-0.21355863,103.125,,,,,,,,
,,-0.2816315,103.125,,,,,,,,
,,-0.116438955,103.125,,,,,,,,
,,0.19470677,103.125,,,,,,,,
,,0.30696166,103.125,,,,,,,,
,,0.040348016,103.125,,,,,,,,
,,-0.30958667,103.125,,,,,,,,
,,-0.3230285,103.125,,,,,,,,
,,-0.001919955,103.125,,,,,,,,
,,0.2760299,103.125,,,,,,,,
,,0.2646286,103.125,,,,,,,,
,,0.07914037,103.125,,,,,,,,
,,-0.055907607,103.125,,,,,,,,
,,-0.075532876,103.125,,,,,,,,
,,-0.048983924,103.125,,,,,,,,
,,-0.03938812,103.125,,,,,,,,
,,-0.05510533,103.125,,,,,,,,
,,-0.068568796,103.125,,,,,,,,
,,-0.047843732,103.125,,,,,,,,
,,0.00266926,103.125,,,,,,,,
,,0.043087915,103.125,,,,,,,,
,,0.057813436,103.125,,,,,,,,
,,0.062586986,103.125,,,,,,,,
,,0.03752047,103.125,,,,,,,,
,,-0.05393842,103.125,,,,,,,,
,,-0.15796115,103.125,,,,,,,,
,,-0.15515876,103.125,,,,,,,,
,,-0.016845271,103.125,,,,,,,,
,,0.16835013,103.125,,,,,,,,
,,0.31706876,101.953125,,,,,,,,
,,0.39445406,101.953125,,,,,,,,
,,0.36655304,101.953125,,,,,,,,
,,0.20619175,101.953125,,,,,,,,
,,-0.0817678,101.953125,,,,,,,,
,,-0.4464888,101.953125,,,,,,,,
,,,101.953125,,,,,,,,
,,,101.953125,,,,,,,,
,,-0.091154665,101.953125,,,,,,,,
,,0.44319,101.953125,,,,,,,,
,,,101.953125,,,,,,,,
,,0.008566145,101.953125,,,,,,,,
,,-0.3219135,101.953125,,,,,,,,
,,-0.19151719,101.953125,,,,,,,,
,,0.098082185,101.953125,,,,,,,,
,,0.16682908,101.953125,,,,,,,,
,,0.047071345,101.953125,,,,,,,,
,,-0.017562121,101.953125,,,,,,,,
,,0.054748245,101.953125,,,,,,,,
,,0.14397678,101.953125,,,,,,,,
,,0.12265492,101.953125,,,,,,,,
,,0.0056175217,101.953125,,,,,,,,
,,-0.08229759,101.953125,,,,,,,,
,,-0.062815845,101.953125,,,,,,,,
,,0.022407625,101.953125,,,,,,,,
,,0.09194172,101.953125,,,,,,,,
,,0.1077903,101.953125,,,,,,,,
,,0.06970841,101.953125,,,,,,,,
,,-0.020771652,101.953125,,,,,,,,
,,-0.14615366,101.953125,,,,,,,,
,,-0.23374225,101.953125,,,,,,,,
,,-0.20243624,101.953125,,,,,,,,
,,-0.06588851,101.953125,,,,,,,,
,,0.075529106,101.953125,,,,,,,,
,,0.15894312,101.953125,,,,,,,,
,,0.21372402,101.953125,,,,,,,,
,,0.24724735,101.953125,,,,,,,,
,,0.15348849,101.953125,,,,,,,,
,,-0.11550143,101.953125,,,,,,,,
,,-0.36636204,101.953125,,,,,,,,
,,-0.3635592,101.953125,,,,,,,,
,,-0.1339024,101.953125,,,,,,,,
,,0.09443125,101.953125,,,,,,,,
,,0.17288345,101.953125,,,,,,,,
